Date,ALUA.BA Close,BBAR.BA Close,BMA.BA Close,BYMA.BA Close,CEPU.BA Close,COME.BA Close,CRES.BA Close,CVH.BA Close,EDN.BA Close,GGAL.BA Close,LOMA.BA Close,MIRG.BA Close,PAMP.BA Close,SUPV.BA Close,TECO2.BA Close,TGNO4.BA Close,TGSU2.BA Close,TRAN.BA Close,TXAR.BA Close,VALO.BA Close,YPFD.BA Close
2021-10-27,75.6,142.05,263.14,80.7,79.0,5.32,110.0,455.0,73.3,223.7,276.5,3940.0,155.0,95.1,211.1,101.75,229.3,66.0,13.85,25.2,922.45
2021-10-28,78.0,142.05,263.22,81.5,78.1,5.38,113.1,474.0,71.9,228.8,280.95,3951.0,156.5,94.8,209.7,102.0,228.55,65.8,13.85,24.95,906.1
2021-10-29,76.6,142.05,252.34,77.0,72.95,5.12,108.5,468.0,68.7,220.05,277.05,3925.0,152.15,90.45,207.8,97.4,217.3,61.5,13.85,23.95,882.15
2021-11-01,81.7,142.05,262.64,79.85,77.85,5.27,114.05,490.0,70.8,230.85,288.85,3984.0,156.0,94.8,217.55,98.4,225.7,64.9,13.85,24.65,936.05
2021-11-02,84.2,142.05,270.43,82.95,79.25,5.4,113.1,507.5,70.45,240.55,297.95,3959.5,156.45,96.85,219.05,99.8,232.6,64.9,13.85,24.75,917.6
2021-11-03,88.7,142.05,278.46,82.95,83.9,5.41,113.05,506.5,73.25,251.4,304.0,3958.5,158.85,100.75,218.95,102.0,233.5,65.9,13.85,25.25,932.55
2021-11-04,91.5,142.05,270.89,83.0,81.35,5.37,112.35,515.0,72.5,244.95,299.85,3939.5,153.65,97.55,215.1,101.75,224.1,64.7,13.85,24.95,907.25
2021-11-05,96.7,142.05,269.16,82.6,83.4,5.41,113.75,518.0,70.5,245.85,310.05,3800.5,158.95,94.75,218.0,99.2,229.15,65.3,13.85,24.9,919.0
2021-11-08,100.75,142.05,281.66,86.1,89.25,6.02,113.15,574.0,70.4,257.0,311.15,3793.0,164.8,98.2,224.0,101.5,239.0,67.8,13.85,25.65,949.95
2021-11-09,97.2,142.05,279.77,85.05,85.4,6.04,111.65,589.5,68.4,254.4,308.0,3816.0,159.95,98.6,225.8,99.7,232.1,67.1,13.85,25.5,962.75
2021-11-10,98.8,142.05,286.91,84.8,83.3,5.94,108.55,593.5,66.35,257.6,311.7,3820.0,159.25,100.8,231.2,96.7,235.95,66.5,13.85,25.45,952.85
2021-11-11,101.75,142.05,292.5,87.9,83.7,6.01,110.05,586.0,66.7,255.7,316.4,3947.0,165.95,98.05,236.25,93.0,237.95,63.7,13.85,25.5,934.65
2021-11-12,103.0,142.05,284.17,86.5,82.45,5.99,111.05,577.0,67.5,248.85,302.05,3948.0,163.6,97.3,231.85,93.4,235.0,61.3,13.85,25.4,948.0
2021-11-15,103.25,142.05,277.65,86.85,83.7,5.87,107.75,599.0,63.9,239.85,290.85,3972.0,156.85,95.95,226.5,92.5,230.95,58.7,13.85,25.05,909.75
2021-11-16,100.25,142.05,256.12,86.65,78.55,5.83,107.7,610.0,59.3,222.3,284.9,3975.0,152.4,92.35,226.5,85.6,226.5,56.5,13.85,24.55,871.25
2021-11-17,95.3,142.05,251.37,85.9,74.95,5.79,106.6,603.5,61.25,213.05,288.45,3932.0,153.55,89.7,225.5,85.1,219.7,55.9,13.85,24.45,849.35
2021-11-18,95.9,142.05,259.47,89.6,72.35,5.77,106.1,583.5,61.35,220.05,295.95,3955.5,161.15,90.4,235.65,88.2,218.05,56.3,13.85,24.85,887.5
2021-11-19,90.7,142.05,246.28,85.85,68.95,5.72,101.35,577.0,58.6,209.6,282.4,3946.0,154.25,85.95,223.7,86.9,206.65,56.2,13.85,24.65,842.25
2021-11-23,87.7,142.05,236.79,88.35,68.2,5.59,99.5,561.0,59.45,200.2,269.0,3905.0,154.4,83.95,210.5,86.3,204.85,56.3,13.85,24.2,828.2
2021-11-24,90.5,142.05,235.74,87.85,70.45,5.56,99.85,563.0,61.5,201.0,267.85,3866.0,151.3,84.7,214.3,87.5,203.05,57.0,13.85,24.55,810.7
2021-11-25,95.4,142.05,239.99,90.5,72.3,5.69,103.4,559.5,62.4,204.7,278.5,3911.5,150.85,85.8,214.4,88.2,207.55,58.5,13.85,24.3,823.1
2021-11-26,90.6,142.05,222.55,90.95,65.5,5.48,98.1,540.5,59.5,194.45,264.9,3799.5,142.0,80.85,206.6,83.1,188.85,54.8,13.85,23.75,758.7
2021-11-29,92.5,142.05,223.55,89.05,65.3,5.32,97.45,510.0,60.6,187.4,254.8,3774.5,141.5,80.75,209.2,83.2,182.0,53.2,13.85,23.7,737.55
2021-11-30,90.1,142.05,222.66,89.95,65.7,5.47,94.8,499.5,62.55,189.35,256.7,3787.5,144.0,83.35,214.1,86.8,184.55,53.4,13.85,23.65,760.25
2021-12-01,93.3,142.05,245.35,97.65,75.4,5.71,102.55,543.5,63.85,209.05,270.0,3877.5,160.8,89.4,217.35,93.3,193.9,57.1,13.85,24.65,824.75
2021-12-02,97.8,142.05,247.51,109.55,74.7,5.74,103.15,545.5,63.25,207.65,271.25,3924.0,164.15,92.45,218.5,97.0,200.45,60.0,13.85,25.0,884.85
2021-12-03,99.9,142.05,242.65,105.15,71.25,5.66,101.25,542.5,61.4,204.85,271.55,3913.5,162.0,91.5,217.2,97.1,201.2,59.6,13.85,24.9,862.0
2021-12-06,103.0,142.05,245.39,104.6,73.25,5.89,106.45,550.0,62.85,208.75,273.8,3912.5,166.7,92.9,217.75,99.5,204.6,61.4,13.85,24.9,901.1
2021-12-07,102.5,142.05,246.59,104.45,76.6,5.98,106.3,567.0,61.15,213.0,278.5,3924.5,165.85,94.65,224.9,99.2,208.85,61.1,13.85,25.4,918.15
2021-12-09,100.5,142.05,237.64,100.55,73.65,5.9,105.6,548.0,59.2,205.05,263.8,3907.0,159.85,90.65,218.25,94.0,199.4,60.8,13.85,25.05,871.2
2021-12-10,101.5,142.05,230.73,103.2,71.45,5.77,106.45,516.5,58.0,199.4,261.0,3917.5,157.05,87.5,213.35,96.3,198.2,60.9,13.85,24.85,849.75
2021-12-13,99.4,142.05,216.57,101.05,67.15,5.58,101.7,519.5,54.95,187.9,253.5,3898.0,148.35,80.15,203.1,91.9,186.35,59.6,13.85,24.35,804.75
2021-12-14,99.9,142.05,222.55,101.1,66.4,5.74,98.7,515.5,54.55,194.55,247.3,3880.0,146.5,79.95,204.2,93.4,181.6,59.3,13.85,24.65,800.95
2021-12-15,94.1,142.05,223.75,100.0,63.6,5.79,94.95,528.0,53.5,190.95,241.2,3849.5,147.6,78.1,196.15,93.4,178.95,57.2,13.85,24.5,775.95
2021-12-16,95.4,142.05,229.15,102.05,63.95,5.9,95.95,568.5,54.15,199.1,249.8,3872.5,153.75,79.15,198.6,98.8,183.15,57.5,13.85,24.55,803.95
2021-12-17,94.9,142.05,231.35,103.75,64.3,6.02,99.25,571.0,54.25,196.55,254.2,3860.0,153.8,77.85,203.75,98.7,187.0,56.7,13.85,24.75,802.35
2021-12-20,92.2,142.05,225.21,103.0,64.3,6.01,97.1,584.0,53.5,195.8,250.4,3805.0,154.5,77.75,202.35,99.9,181.25,56.1,13.85,25.0,788.2
2021-12-21,93.2,142.05,232.12,108.85,65.6,6.01,98.25,633.0,52.05,199.5,256.1,3821.0,166.2,80.05,207.1,97.1,189.85,56.0,13.85,25.35,818.4
2021-12-22,90.9,142.05,227.56,104.15,64.7,5.95,100.4,637.0,51.0,198.5,261.0,3804.5,162.25,79.1,204.0,95.1,186.9,55.1,13.85,25.5,815.2
2021-12-23,93.1,142.05,231.04,107.4,66.6,5.96,100.5,650.5,52.25,199.25,267.3,3808.0,161.7,80.35,211.0,93.0,188.0,55.1,13.85,25.9,817.25
2021-12-27,92.3,142.05,230.77,105.5,65.9,6.13,94.8,624.5,53.8,200.1,263.7,3808.5,158.95,80.85,213.0,93.5,186.0,54.5,13.85,25.9,819.1
2021-12-28,87.6,142.05,219.58,102.1,63.1,6.14,95.55,616.0,51.85,193.15,264.7,3851.0,161.35,78.25,206.75,91.1,186.2,53.1,13.85,25.9,801.6
2021-12-29,91.7,142.05,222.28,102.85,65.95,6.25,94.8,621.5,52.1,197.0,264.75,3876.0,163.75,80.9,208.3,93.6,186.4,54.4,13.85,25.9,806.2
2021-12-30,93.0,142.05,221.93,104.0,64.6,6.41,98.35,600.5,57.05,195.35,272.2,3882.5,166.2,81.5,202.3,94.0,181.1,54.1,13.85,25.9,778.45
2022-01-03,93.9,142.05,227.06,106.6,68.4,6.63,100.2,577.5,59.55,201.25,274.0,3897.0,167.3,83.0,208.1,96.5,185.8,54.4,13.85,25.9,830.8
2022-01-04,92.4,142.05,224.02,106.15,66.25,6.65,99.5,575.0,58.7,197.25,270.7,3885.5,166.3,81.35,211.9,96.8,186.95,54.2,13.85,25.9,843.9
2022-01-05,90.9,142.05,217.11,108.05,64.6,6.53,97.25,569.5,56.3,193.15,273.0,3858.0,158.55,81.5,210.4,95.1,183.9,53.7,13.85,25.9,828.4
2022-01-06,89.2,142.05,223.32,106.9,63.85,6.42,96.4,549.5,56.25,195.1,273.5,3816.5,159.25,81.45,208.1,93.4,183.4,53.4,13.85,25.9,829.0
2022-01-07,89.9,142.05,226.06,106.75,65.5,6.39,97.85,547.5,54.8,198.0,274.6,3810.0,162.1,82.75,209.55,91.6,185.35,52.9,13.85,25.9,834.4
2022-01-10,89.0,142.05,224.59,105.1,64.05,6.32,98.7,559.5,53.45,196.8,270.55,3790.5,158.15,81.65,210.2,90.3,195.05,52.3,13.85,26.35,821.6
2022-01-11,89.8,142.05,227.87,105.95,67.2,6.29,99.2,569.0,53.25,200.1,270.6,3751.0,158.65,81.85,213.95,90.9,202.9,52.8,13.85,26.4,849.15
2022-01-12,88.9,142.05,228.49,106.9,70.15,6.35,100.55,556.0,53.8,199.7,270.5,3698.0,161.95,81.4,213.0,90.1,205.55,52.7,13.85,26.45,853.3
2022-01-13,90.8,142.05,232.31,106.35,70.3,6.39,102.35,557.5,54.05,198.65,268.75,3670.0,162.25,82.35,209.7,90.0,200.2,52.6,13.85,26.4,879.35
2022-01-14,90.9,142.05,235.51,106.9,70.8,6.44,101.75,550.0,52.6,197.7,268.4,3609.0,161.45,80.6,211.35,88.8,198.0,52.8,13.85,26.2,897.4
2022-01-17,90.5,142.05,231.0,106.1,71.55,6.43,101.0,549.5,53.05,195.95,277.3,3553.0,160.35,80.05,212.9,87.7,196.75,52.3,13.85,26.4,886.1
2022-01-18,89.6,142.05,227.99,106.85,67.35,6.34,101.8,540.0,51.85,188.95,266.8,3545.0,156.85,78.3,210.75,84.0,191.25,51.8,13.85,25.95,880.3
2022-01-19,89.6,142.05,231.5,106.9,66.05,6.44,104.35,543.5,51.8,191.05,264.0,3526.5,160.15,77.05,210.5,86.2,195.55,51.0,13.85,25.85,866.3
2022-01-20,92.1,142.05,238.91,106.85,67.95,6.37,109.0,532.5,52.55,195.7,267.2,3517.0,164.85,79.05,222.0,86.0,198.75,51.6,13.85,25.8,877.35
2022-01-21,89.9,142.05,230.11,106.45,65.7,6.24,106.25,542.5,53.3,189.4,260.95,3469.5,166.25,78.0,220.2,82.7,195.95,49.15,13.85,25.15,851.65
2022-01-24,85.1,142.05,215.68,105.9,62.0,5.94,104.45,514.5,53.35,181.55,257.1,3375.0,163.8,75.5,217.9,76.8,192.9,46.1,13.85,24.75,826.2
2022-01-25,87.3,142.05,226.87,107.4,65.95,6.14,111.85,530.5,54.4,197.9,266.3,3422.5,176.05,80.7,220.25,80.8,201.7,49.15,13.85,25.4,889.6
2022-01-26,88.6,142.05,233.24,108.9,66.1,6.09,112.1,545.5,52.85,198.95,266.05,3452.0,174.15,82.65,225.15,79.9,204.3,48.15,13.85,26.05,901.1
2022-01-27,88.8,142.05,231.81,107.5,65.9,6.15,110.6,548.0,53.0,199.75,264.25,3462.5,174.2,80.75,223.0,79.6,209.9,49.25,13.85,25.95,910.0
2022-01-28,90.7,142.05,242.34,112.5,68.05,6.28,111.9,564.0,54.8,210.2,266.95,3478.0,176.55,83.8,230.0,85.4,211.15,51.0,13.85,27.0,945.85
2022-01-31,92.9,142.05,248.67,119.8,76.6,6.42,113.35,577.0,64.0,216.1,279.05,3555.5,179.25,85.6,232.65,93.8,225.0,58.3,13.85,27.95,961.75
2022-02-01,93.9,142.05,248.28,119.2,77.3,6.49,111.9,577.5,65.2,215.5,282.1,3622.0,182.15,85.0,232.5,99.0,225.75,58.7,13.85,28.85,971.0
2022-02-02,93.9,142.05,241.8,114.55,74.55,6.46,109.6,614.0,63.5,210.5,276.55,3682.0,177.35,82.5,227.65,99.8,217.45,57.7,13.85,29.6,947.05
2022-02-03,93.3,142.05,240.34,111.75,71.7,6.36,110.55,633.0,66.05,204.8,271.95,3581.0,172.95,82.0,228.1,97.0,213.5,57.5,13.85,29.35,905.1
2022-02-04,94.2,142.05,234.28,111.6,73.2,6.4,111.3,640.5,66.55,204.0,269.0,3569.0,168.75,82.0,227.15,95.3,210.8,58.0,13.85,29.5,897.95
2022-02-07,96.8,142.05,238.45,114.3,76.15,6.51,113.85,640.0,66.7,207.4,268.7,3591.5,169.25,84.0,226.95,100.5,213.95,59.6,13.85,30.0,902.35
2022-02-08,96.9,142.05,232.93,117.7,74.4,6.47,112.8,634.0,64.15,202.85,267.55,3505.5,165.35,81.65,226.0,102.0,208.15,58.5,13.85,30.0,881.25
2022-02-09,96.9,142.05,227.99,119.25,74.5,6.42,115.6,626.5,63.0,199.05,268.75,3427.5,163.95,79.9,222.0,98.2,202.55,57.8,13.85,29.7,885.2
2022-02-10,97.9,142.05,229.96,118.1,72.7,6.36,120.1,627.5,63.5,200.15,269.85,3441.0,166.55,81.0,226.75,95.8,202.55,57.4,13.85,30.0,880.5
2022-02-11,98.6,142.05,230.69,119.5,72.95,6.41,117.7,627.0,64.15,197.15,270.9,3396.0,175.1,80.9,235.05,98.9,210.35,59.1,13.85,31.45,892.3
2022-02-14,99.2,142.05,224.56,117.3,72.25,6.37,116.85,648.0,64.35,194.35,272.95,3438.5,172.7,80.15,231.5,97.6,207.75,57.8,13.85,33.4,889.2
2022-02-15,98.1,142.05,226.14,117.2,72.0,6.34,119.65,665.0,64.3,196.7,274.35,3455.5,169.3,80.95,233.35,97.7,208.1,57.6,13.85,35.2,881.2
2022-02-16,100.0,142.05,234.78,119.2,75.55,6.59,120.7,710.0,66.0,204.15,274.85,3468.0,172.45,83.75,232.9,108.25,221.1,59.1,13.85,35.75,934.45
2022-02-17,99.1,142.05,230.73,120.15,73.8,6.6,121.85,767.5,65.05,200.1,275.05,3494.5,173.65,81.35,228.15,106.25,220.1,60.8,13.85,35.7,920.75
2022-02-18,97.0,142.05,232.39,118.9,76.6,6.62,120.35,784.5,64.75,202.2,266.8,3412.5,169.1,81.4,230.0,115.0,220.8,63.4,13.85,35.1,899.6
2022-02-21,97.2,142.05,236.44,116.55,76.6,6.84,119.5,768.0,65.7,203.65,270.5,3403.5,171.0,83.85,227.5,117.5,225.7,65.0,13.85,35.75,920.35
2022-02-22,98.0,142.05,241.57,116.85,80.5,6.92,117.75,746.0,68.3,208.75,264.75,3438.5,170.5,83.65,227.3,115.75,223.4,65.8,13.85,36.85,911.5
2022-02-23,98.4,142.05,243.77,116.5,78.5,6.99,120.0,719.5,73.35,211.25,261.65,3445.0,173.35,84.35,226.9,116.0,239.65,65.2,13.85,37.2,921.1
2022-02-24,95.0,142.05,235.2,113.5,76.0,6.84,120.05,682.0,70.35,204.7,250.95,3341.5,169.0,80.7,218.7,110.0,236.8,63.1,13.85,36.5,887.35
2022-02-25,92.6,142.05,231.96,116.45,73.25,7.11,127.1,703.5,68.2,199.6,238.95,3326.0,171.65,80.55,218.15,109.25,232.6,63.3,13.85,36.6,879.0
2022-03-02,92.9,142.05,232.97,119.85,76.8,7.17,135.55,670.0,69.0,202.85,230.35,3307.0,189.8,82.35,216.3,111.0,240.65,64.5,13.85,36.25,957.45
2022-03-03,96.9,142.05,237.33,116.95,78.55,7.38,144.6,669.5,71.35,205.65,224.55,3342.5,194.6,82.75,213.75,111.25,252.95,63.6,13.85,36.05,932.3
2022-03-04,98.9,142.05,224.98,113.0,76.5,7.19,166.6,643.0,69.5,194.8,217.6,3243.5,191.55,78.15,206.2,113.75,256.85,63.8,13.85,35.55,881.3
2022-03-07,100.5,142.05,220.2,111.4,75.0,7.13,159.05,647.5,66.55,185.5,213.4,3223.5,191.0,77.5,197.3,114.0,255.65,62.7,13.85,35.6,852.4
2022-03-08,99.8,142.05,230.11,108.1,76.8,7.02,149.2,642.0,66.0,188.55,212.0,3232.5,183.45,78.45,199.8,114.25,259.75,62.8,13.85,36.05,887.7
2022-03-09,96.8,142.05,226.87,106.7,75.45,7.26,140.6,642.5,65.0,192.7,221.1,3189.5,179.15,77.8,199.1,107.75,234.45,61.8,13.85,36.0,899.75
2022-03-10,97.3,142.05,241.07,118.9,78.2,7.42,150.35,638.5,67.15,199.6,224.2,3392.5,187.0,78.95,202.85,110.5,251.4,62.6,13.85,36.5,935.1
2022-03-11,95.6,142.05,231.23,119.75,77.35,7.71,152.8,638.5,66.95,196.1,221.15,3342.5,177.15,76.75,202.1,107.75,246.35,62.2,13.85,37.0,910.8
2022-03-14,92.9,142.05,220.43,118.0,73.6,7.58,139.4,593.5,64.65,187.05,210.2,3217.0,163.35,73.15,192.5,100.5,226.05,59.0,13.85,36.45,855.6
2022-03-15,90.6,142.05,221.39,119.9,72.95,7.55,134.95,589.5,64.65,187.5,213.0,3206.5,159.75,73.1,195.8,100.0,223.45,57.8,13.85,36.45,833.65
2022-03-16,94.7,142.05,232.97,120.1,74.8,8.38,140.05,607.5,63.5,198.05,225.45,3298.5,163.4,75.15,199.9,103.5,230.6,58.3,13.85,36.95,850.0
2022-03-17,98.1,142.05,237.75,127.1,76.5,8.37,150.1,604.0,62.2,203.25,229.5,3398.0,168.95,76.25,202.5,103.75,228.35,57.3,13.85,36.8,878.85
2022-03-18,97.9,142.05,241.96,123.0,75.1,8.27,150.85,615.0,62.3,199.9,230.0,3415.5,168.35,75.95,204.0,101.5,228.3,57.0,13.85,36.25,849.8
2022-03-21,99.5,142.05,247.67,124.6,73.25,8.12,155.15,626.0,63.4,203.9,230.0,3483.0,173.75,75.15,205.35,102.0,234.0,56.4,13.85,36.15,889.9
2022-03-22,96.2,142.05,252.95,123.1,73.95,8.39,153.05,675.0,63.1,207.45,230.1,3444.5,177.5,76.75,208.9,100.25,235.45,56.4,13.85,35.95,899.85
2022-03-23,94.6,142.05,254.57,121.9,72.05,8.47,153.4,675.0,63.05,205.7,223.0,3494.5,179.4,76.65,214.35,101.5,238.0,54.7,13.85,35.85,924.7
2022-03-25,97.8,142.05,261.87,128.6,74.9,8.56,167.2,699.5,65.1,213.7,226.15,3503.0,182.6,78.6,226.65,111.25,262.5,58.8,13.85,35.9,947.55
2022-03-28,97.9,142.05,258.82,126.8,73.65,8.49,163.5,689.5,64.9,208.0,224.0,3499.5,180.2,77.65,223.0,109.25,255.1,58.7,13.85,35.85,931.7
2022-03-29,96.7,142.05,254.11,123.8,73.5,8.18,152.6,666.0,64.6,204.7,223.3,3457.0,172.95,76.75,218.0,105.5,251.25,57.0,13.85,35.75,915.85
2022-03-30,96.7,142.05,254.23,124.55,74.7,8.15,154.95,658.5,66.15,207.75,221.0,3404.5,176.8,78.8,227.25,106.25,262.8,56.1,13.85,35.9,937.55
2022-03-31,96.4,142.05,253.84,123.2,76.3,8.07,156.45,659.0,65.2,205.85,217.15,3358.0,181.05,78.35,227.3,106.0,265.95,55.4,13.85,35.9,922.75
2022-04-01,98.3,142.05,260.36,122.3,78.15,8.03,157.65,660.0,64.75,209.55,218.15,3391.0,181.15,79.7,229.2,111.5,268.7,56.5,13.85,35.9,948.7
2022-04-04,98.9,142.05,258.32,121.85,79.4,8.08,154.1,704.5,64.75,208.25,229.15,3429.0,181.85,78.7,242.0,112.5,266.5,56.4,13.85,36.0,1001.8
2022-04-05,98.6,142.05,252.64,122.6,78.8,7.86,150.0,725.5,63.9,200.85,226.85,3435.5,180.5,76.55,234.25,110.5,264.45,56.0,13.85,35.95,976.5
2022-04-06,97.5,142.05,249.4,123.05,78.6,7.88,148.7,720.0,63.75,199.2,224.95,3491.0,177.75,75.85,239.2,110.0,261.55,56.8,13.85,35.7,953.15
2022-04-07,96.7,142.05,249.71,126.65,79.0,8.02,151.5,740.0,64.0,196.65,232.2,3486.5,178.35,75.1,240.35,111.5,268.05,57.9,13.85,35.8,974.65
2022-04-08,95.6,142.05,252.45,124.05,81.8,8.15,158.55,727.0,64.0,196.3,231.45,3533.0,184.2,74.9,246.9,113.5,271.65,58.8,13.85,35.7,983.2
2022-04-11,93.5,142.05,247.47,122.95,80.2,8.12,156.3,720.0,62.9,191.4,231.65,3497.0,179.65,73.95,240.05,112.5,273.45,57.4,13.85,35.7,957.9
2022-04-12,93.9,142.05,243.46,123.15,77.7,8.19,157.45,707.0,62.85,192.0,229.0,3484.0,182.05,72.95,233.0,111.25,270.45,56.6,13.85,35.7,967.35
2022-04-13,94.8,142.05,243.77,122.65,78.65,8.13,170.8,703.0,62.4,190.5,236.6,3507.5,184.5,72.1,240.4,112.0,273.1,56.0,13.85,35.75,973.15
2022-04-18,94.9,142.05,246.63,122.0,77.45,8.15,177.85,698.5,61.45,192.7,243.05,3441.0,181.55,72.55,238.45,111.5,273.45,54.9,13.85,35.95,981.2
2022-04-19,94.2,142.05,250.29,123.4,78.85,8.09,173.7,698.0,61.6,194.0,249.95,3432.5,190.95,72.55,244.9,110.0,278.0,55.3,13.85,35.95,977.9
2022-04-20,94.4,142.05,254.57,123.7,77.75,8.13,187.35,683.0,62.25,195.3,250.65,3473.5,191.5,72.45,245.0,106.25,272.0,54.8,13.85,35.7,982.6
2022-04-21,93.8,142.05,250.29,122.25,77.05,8.13,178.65,676.0,62.9,192.5,255.85,3478.0,186.7,73.0,241.5,102.0,271.5,52.6,13.85,35.6,967.75
2022-04-22,95.1,142.05,249.29,125.7,77.0,8.09,174.4,663.0,62.95,193.1,242.45,3476.0,189.05,74.3,243.9,103.25,273.05,52.3,13.85,35.85,962.55
2022-04-25,94.7,142.05,246.55,122.1,78.0,8.55,170.35,678.0,62.8,193.9,246.15,3428.5,188.5,75.6,236.75,101.75,266.95,51.5,13.85,35.7,940.35
2022-04-26,93.8,142.05,236.67,122.0,77.15,8.87,170.1,664.0,60.6,190.6,240.75,3406.0,184.6,74.25,228.5,99.4,271.25,50.5,13.85,35.8,899.5
2022-04-27,93.4,142.05,236.13,120.3,77.95,9.01,168.4,684.5,61.45,190.75,236.1,3357.0,187.8,74.05,234.95,100.75,272.75,50.6,13.85,35.9,893.5
2022-04-28,92.5,142.05,235.59,122.95,79.0,9.06,167.95,704.5,61.0,190.4,239.45,3313.0,184.1,75.0,242.9,101.75,273.85,50.6,13.85,36.0,908.85
2022-04-29,90.2,142.05,232.81,120.2,75.85,8.97,161.55,694.0,58.85,186.1,235.65,3341.5,178.05,72.45,226.0,98.6,262.35,50.4,13.85,35.9,881.35
2022-05-02,91.4,142.05,230.19,120.6,76.3,8.98,153.5,696.0,57.8,184.85,234.95,3317.0,174.65,74.25,229.8,96.2,261.3,49.15,13.85,36.0,878.0
2022-05-03,93.3,142.05,240.68,120.3,76.75,9.2,154.7,700.0,59.2,189.65,243.65,3316.5,178.2,75.95,235.9,98.2,266.5,51.5,13.85,36.2,893.65
2022-05-04,93.2,142.05,238.83,122.6,76.6,9.19,150.0,702.0,59.85,189.55,241.15,3317.0,177.2,73.65,232.6,98.1,267.05,50.8,13.85,36.45,903.95
2022-05-05,88.5,142.05,230.3,120.0,74.8,8.98,143.15,674.0,58.2,180.4,235.7,3224.5,170.3,71.45,221.9,95.5,253.6,49.35,13.85,36.2,862.45
2022-05-06,88.3,142.05,231.19,122.0,73.05,8.97,140.3,672.5,58.85,182.1,233.25,3224.5,171.9,71.4,217.25,96.3,250.9,49.2,13.85,36.35,870.35
2022-05-09,82.5,142.05,219.66,117.45,67.45,8.62,126.0,641.0,55.1,177.2,223.7,3110.0,162.3,67.9,205.6,92.1,233.95,47.8,13.85,36.0,814.3
2022-05-10,87.5,142.05,224.44,117.9,70.35,8.68,129.25,646.0,56.0,176.35,219.15,3166.0,169.0,68.2,202.6,91.5,235.9,47.05,13.85,36.1,828.25
2022-05-11,89.2,142.05,231.89,120.1,73.7,8.91,128.0,658.0,58.45,179.8,224.5,3203.0,175.75,68.3,213.85,92.2,250.25,47.9,13.85,36.25,854.65
2022-05-12,84.8,142.05,237.48,119.25,73.95,9.13,125.5,650.0,57.95,182.4,222.6,3214.0,173.45,69.0,213.95,91.4,253.8,49.95,13.85,36.4,850.85
2022-05-13,83.9,142.05,256.5,120.65,75.1,8.97,135.45,675.0,59.95,192.5,234.0,3298.0,181.1,71.7,221.2,92.2,259.6,51.2,13.85,36.7,906.8
2022-05-16,82.0,142.05,261.75,119.55,76.5,9.14,142.2,675.0,60.2,196.95,243.05,3284.0,184.05,75.55,224.25,92.0,269.9,50.0,13.85,36.5,928.95
2022-05-17,84.5,142.05,263.91,120.1,76.8,9.2,142.75,678.0,59.9,199.2,246.0,3253.0,185.75,77.3,230.7,91.4,271.0,51.1,13.85,36.55,936.5
2022-05-19,86.0,142.05,255.27,119.25,75.7,9.09,134.8,661.0,58.65,194.1,236.1,3141.0,180.85,73.15,217.45,89.9,270.2,50.5,13.85,36.4,912.65
2022-05-20,87.1,142.05,253.26,120.05,76.0,9.05,132.0,655.0,58.75,191.2,241.5,3061.0,181.2,74.2,215.35,88.0,262.0,49.95,13.85,36.35,908.9
2022-05-23,89.9,142.05,259.51,121.45,77.4,9.18,140.2,669.5,59.0,195.95,246.0,3074.5,185.75,80.75,222.2,88.5,272.85,51.0,13.85,36.35,939.95
2022-05-24,90.9,142.05,274.21,121.7,77.15,9.44,142.7,684.5,58.0,198.2,246.6,3075.0,194.85,78.7,222.5,91.9,273.15,51.4,13.85,36.15,932.1
2022-05-26,92.4,142.05,276.8,123.8,81.4,9.58,152.25,691.5,60.6,200.6,250.55,3098.5,206.85,79.8,228.45,98.3,281.9,55.6,13.85,36.3,961.95
2022-05-27,92.3,142.05,270.86,124.9,81.8,9.66,156.35,692.0,61.0,198.35,251.5,3123.0,201.85,79.5,232.0,100.25,281.6,56.2,13.85,36.2,977.55
2022-05-30,92.6,142.05,271.74,123.0,80.95,9.82,151.85,689.0,61.3,197.95,254.7,3122.5,199.55,78.4,230.3,100.0,283.4,55.9,13.85,36.45,972.5
2022-05-31,90.0,142.05,262.33,121.95,81.95,9.85,146.85,687.0,61.1,195.0,248.45,3506.0,200.85,76.8,222.35,96.3,282.15,54.5,13.85,36.2,945.85
2022-06-01,92.0,142.05,259.05,123.15,81.75,9.88,143.05,682.0,62.9,190.65,244.6,3444.0,195.6,75.5,221.55,96.2,278.0,56.0,13.85,36.45,918.9
2022-06-02,90.8,142.05,258.43,124.95,83.2,9.92,146.45,686.0,63.1,191.65,254.6,3485.5,194.75,75.7,223.3,98.1,277.2,57.3,13.85,36.5,902.6
2022-06-03,91.0,142.05,246.82,125.75,81.6,9.66,145.65,694.0,62.95,190.85,255.15,3501.0,196.65,75.8,215.5,101.0,274.2,59.9,13.85,36.9,921.25
2022-06-06,89.0,142.05,240.45,124.85,80.5,9.8,140.1,696.0,61.4,187.0,251.2,3449.5,193.55,74.6,215.05,96.9,279.25,57.3,13.85,37.0,907.95
2022-06-07,89.6,142.05,239.22,124.7,80.3,9.78,142.65,689.0,61.05,186.9,257.3,3436.0,196.3,74.45,215.65,95.9,281.95,57.2,13.85,37.2,912.5
